,0
401,0.03225806451612903
402,0.0
403,0.0
404,0.03225806451612903
405,0.06451612903225806
406,0.03225806451612903
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.03225806451612903
413,0.03225806451612903
414,0.0
415,0.06451612903225806
416,0.06451612903225806
417,0.0
418,0.06451612903225806
419,0.0
420,0.03225806451612903
421,0.0
422,0.03225806451612903
423,0.06451612903225806
424,0.03225806451612903
425,0.0
426,0.06451612903225806
427,0.0
428,0.03225806451612903
429,0.0
430,0.03225806451612903
431,0.12903225806451613
432,0.06451612903225806
433,0.12903225806451613
434,0.03225806451612903
435,0.03225806451612903
436,0.0
437,0.0
438,0.03225806451612903
439,0.0967741935483871
440,0.06451612903225806
441,0.03225806451612903
442,0.03225806451612903
443,0.16129032258064516
444,0.06451612903225806
445,0.0
446,0.03225806451612903
447,0.0967741935483871
448,0.06451612903225806
449,0.03225806451612903
450,0.03225806451612903
451,0.0
452,0.0
453,0.03225806451612903
454,0.03225806451612903
455,0.03225806451612903
456,0.03225806451612903
457,0.03225806451612903
458,0.0
459,0.0
460,0.0
461,0.06451612903225806
462,0.0
463,0.03225806451612903
464,0.0
465,0.0
466,0.03225806451612903
467,0.0
468,0.06451612903225806
469,0.06451612903225806
470,0.03225806451612903
471,0.03225806451612903
472,0.03225806451612903
473,0.03225806451612903
474,0.03225806451612903
475,0.03225806451612903
476,0.06451612903225806
477,0.03225806451612903
478,0.06451612903225806
479,0.0
480,0.06451612903225806
481,0.06451612903225806
482,0.03225806451612903
483,0.0
484,0.03225806451612903
485,0.03225806451612903
486,0.0
487,0.0967741935483871
488,0.06451612903225806
489,0.12903225806451613
490,0.03225806451612903
491,0.0967741935483871
492,0.06451612903225806
493,0.12903225806451613
494,0.03225806451612903
495,0.03225806451612903
496,0.0967741935483871
497,0.03225806451612903
498,0.0
499,0.03225806451612903
500,0.0967741935483871
501,0.0967741935483871
502,0.06451612903225806
503,0.03225806451612903
504,0.12903225806451613
505,0.06451612903225806
506,0.22580645161290322
507,0.03225806451612903
508,0.06451612903225806
509,0.0967741935483871
510,0.0
511,0.1935483870967742
512,0.03225806451612903
513,0.0967741935483871
514,0.06451612903225806
515,0.0
516,0.03225806451612903
517,0.06451612903225806
518,0.1935483870967742
519,0.0
520,0.12903225806451613
521,0.0
522,0.22580645161290322
523,0.0967741935483871
524,0.16129032258064516
525,0.03225806451612903
526,0.06451612903225806
527,0.16129032258064516
528,0.06451612903225806
529,0.03225806451612903
530,0.03225806451612903
531,0.06451612903225806
532,0.06451612903225806
533,0.06451612903225806
534,0.06451612903225806
535,0.06451612903225806
536,0.16129032258064516
537,0.16129032258064516
538,0.0967741935483871
539,0.16129032258064516
540,0.1935483870967742
541,0.0967741935483871
542,0.25806451612903225
543,0.16129032258064516
544,0.0967741935483871
545,0.0967741935483871
546,0.0967741935483871
547,0.06451612903225806
548,0.3870967741935484
549,0.16129032258064516
550,0.16129032258064516
551,0.29032258064516125
552,0.1935483870967742
553,0.16129032258064516
554,0.16129032258064516
555,0.22580645161290322
556,0.25806451612903225
557,0.22580645161290322
558,0.3870967741935484
559,0.12903225806451613
560,0.16129032258064516
561,0.25806451612903225
562,0.06451612903225806
563,0.22580645161290322
564,0.0967741935483871
565,0.1935483870967742
566,0.03225806451612903
567,0.03225806451612903
568,0.0967741935483871
569,0.0967741935483871
570,0.29032258064516125
571,0.0
572,0.22580645161290322
573,0.12903225806451613
574,0.03225806451612903
575,0.0
576,0.12903225806451613
577,0.1935483870967742
578,0.0967741935483871
579,0.0967741935483871
580,0.06451612903225806
581,0.0967741935483871
582,0.12903225806451613
583,0.25806451612903225
584,0.12903225806451613
585,0.1935483870967742
586,0.0967741935483871
587,0.22580645161290322
588,0.22580645161290322
589,0.1935483870967742
590,0.25806451612903225
591,0.1935483870967742
592,0.16129032258064516
593,0.16129032258064516
594,0.29032258064516125
595,0.0967741935483871
596,0.22580645161290322
597,0.16129032258064516
598,0.03225806451612903
599,0.25806451612903225
600,0.12903225806451613
601,0.06451612903225806
602,0.06451612903225806
603,0.03225806451612903
604,0.06451612903225806
605,0.0967741935483871
606,0.1935483870967742
607,0.1935483870967742
608,0.16129032258064516
609,0.06451612903225806
610,0.0967741935483871
611,0.0967741935483871
612,0.22580645161290322
613,0.0967741935483871
614,0.12903225806451613
615,0.0
616,0.1935483870967742
617,0.03225806451612903
618,0.16129032258064516
619,0.0967741935483871
620,0.16129032258064516
621,0.22580645161290322
622,0.06451612903225806
623,0.03225806451612903
624,0.03225806451612903
625,0.1935483870967742
626,0.12903225806451613
627,0.03225806451612903
628,0.03225806451612903
629,0.06451612903225806
630,0.06451612903225806
631,0.03225806451612903
632,0.06451612903225806
633,0.0
634,0.1935483870967742
635,0.03225806451612903
636,0.06451612903225806
637,0.06451612903225806
638,0.0967741935483871
639,0.0
640,0.12903225806451613
641,0.0
642,0.0967741935483871
643,0.0967741935483871
644,0.03225806451612903
645,0.0
646,0.12903225806451613
647,0.12903225806451613
648,0.03225806451612903
649,0.1935483870967742
650,0.06451612903225806
651,0.0
652,0.03225806451612903
653,0.06451612903225806
654,0.0967741935483871
655,0.06451612903225806
656,0.06451612903225806
657,0.06451612903225806
658,0.03225806451612903
659,0.0967741935483871
660,0.0967741935483871
661,0.03225806451612903
662,0.03225806451612903
663,0.03225806451612903
664,0.06451612903225806
665,0.06451612903225806
666,0.06451612903225806
667,0.0967741935483871
668,0.03225806451612903
669,0.25806451612903225
670,0.1935483870967742
671,0.22580645161290322
672,0.03225806451612903
673,0.0967741935483871
674,0.12903225806451613
675,0.0
676,0.12903225806451613
677,0.03225806451612903
678,0.06451612903225806
679,0.0967741935483871
680,0.12903225806451613
681,0.06451612903225806
682,0.0967741935483871
683,0.22580645161290322
684,0.12903225806451613
685,0.06451612903225806
686,0.1935483870967742
687,0.12903225806451613
688,0.16129032258064516
689,0.06451612903225806
690,0.03225806451612903
691,0.03225806451612903
692,0.3548387096774194
693,0.12903225806451613
694,0.16129032258064516
695,0.16129032258064516
696,0.25806451612903225
697,0.3225806451612903
698,0.12903225806451613
699,0.22580645161290322
700,0.06451612903225806
701,0.1935483870967742
702,0.0967741935483871
703,0.06451612903225806
704,0.12903225806451613
705,0.3870967741935484
706,0.12903225806451613
707,0.06451612903225806
708,0.3225806451612903
709,0.29032258064516125
710,0.12903225806451613
711,0.0967741935483871
712,0.06451612903225806
713,0.16129032258064516
714,0.25806451612903225
715,0.16129032258064516
716,0.0967741935483871
717,0.12903225806451613
718,0.06451612903225806
719,0.0967741935483871
720,0.22580645161290322
721,0.12903225806451613
722,0.45161290322580644
723,0.1935483870967742
724,0.1935483870967742
725,0.22580645161290322
726,0.0967741935483871
727,0.06451612903225806
728,0.06451612903225806
729,0.22580645161290322
730,0.12903225806451613
731,0.1935483870967742
732,0.12903225806451613
733,0.03225806451612903
734,0.3548387096774194
735,0.12903225806451613
736,0.12903225806451613
737,0.06451612903225806
738,0.0967741935483871
739,0.12903225806451613
740,0.16129032258064516
741,0.22580645161290322
742,0.12903225806451613
743,0.16129032258064516
744,0.1935483870967742
745,0.3548387096774194
746,0.4838709677419355
747,0.16129032258064516
748,0.1935483870967742
749,0.12903225806451613
750,0.03225806451612903
751,0.1935483870967742
752,0.12903225806451613
753,0.0
754,0.16129032258064516
755,0.06451612903225806
756,0.1935483870967742
757,0.06451612903225806
758,0.03225806451612903
759,0.0967741935483871
760,0.12903225806451613
761,0.1935483870967742
762,0.06451612903225806
763,0.12903225806451613
764,0.0967741935483871
765,0.16129032258064516
766,0.25806451612903225
767,0.16129032258064516
768,0.06451612903225806
769,0.0967741935483871
770,0.06451612903225806
771,0.06451612903225806
772,0.16129032258064516
773,0.16129032258064516
774,0.1935483870967742
775,0.16129032258064516
776,0.12903225806451613
777,0.06451612903225806
778,0.0
779,0.03225806451612903
780,0.12903225806451613
781,0.03225806451612903
782,0.0
783,0.03225806451612903
784,0.06451612903225806
785,0.06451612903225806
786,0.03225806451612903
787,0.0967741935483871
788,0.0
789,0.03225806451612903
790,0.0967741935483871
791,0.0
792,0.16129032258064516
793,0.03225806451612903
794,0.12903225806451613
795,0.12903225806451613
796,0.03225806451612903
797,0.0967741935483871
798,0.03225806451612903
799,0.06451612903225806
800,0.0967741935483871
801,0.0
802,0.06451612903225806
803,0.06451612903225806
804,0.03225806451612903
805,0.12903225806451613
806,0.22580645161290322
807,0.03225806451612903
808,0.06451612903225806
809,0.03225806451612903
810,0.0
811,0.0
812,0.12903225806451613
813,0.03225806451612903
814,0.0967741935483871
815,0.03225806451612903
816,0.0967741935483871
817,0.12903225806451613
818,0.03225806451612903
819,0.0967741935483871
820,0.03225806451612903
821,0.06451612903225806
822,0.0967741935483871
823,0.0967741935483871
824,0.16129032258064516
825,0.03225806451612903
826,0.0967741935483871
827,0.03225806451612903
828,0.0967741935483871
829,0.03225806451612903
830,0.06451612903225806
831,0.06451612903225806
832,0.0967741935483871
833,0.0967741935483871
834,0.0
835,0.0967741935483871
836,0.06451612903225806
837,0.12903225806451613
838,0.03225806451612903
839,0.0
840,0.0967741935483871
841,0.03225806451612903
842,0.06451612903225806
843,0.22580645161290322
844,0.06451612903225806
845,0.06451612903225806
846,0.0
847,0.0
848,0.06451612903225806
849,0.06451612903225806
850,0.0967741935483871
851,0.12903225806451613
852,0.22580645161290322
853,0.06451612903225806
854,0.12903225806451613
855,0.03225806451612903
856,0.03225806451612903
857,0.03225806451612903
858,0.12903225806451613
859,0.06451612903225806
860,0.03225806451612903
861,0.0
862,0.06451612903225806
863,0.03225806451612903
864,0.0
865,0.06451612903225806
866,0.12903225806451613
867,0.0967741935483871
868,0.0
869,0.03225806451612903
870,0.12903225806451613
871,0.16129032258064516
872,0.06451612903225806
873,0.06451612903225806
874,0.03225806451612903
875,0.06451612903225806
876,0.12903225806451613
877,0.06451612903225806
878,0.06451612903225806
879,0.03225806451612903
880,0.06451612903225806
881,0.03225806451612903
882,0.03225806451612903
883,0.0967741935483871
884,0.1935483870967742
885,0.0
886,0.03225806451612903
887,0.03225806451612903
888,0.06451612903225806
889,0.12903225806451613
890,0.12903225806451613
891,0.06451612903225806
892,0.0967741935483871
893,0.0967741935483871
894,0.12903225806451613
895,0.03225806451612903
896,0.0
897,0.03225806451612903
898,0.06451612903225806
899,0.03225806451612903
900,0.0
901,0.03225806451612903
902,0.22580645161290322
903,0.0967741935483871
904,0.06451612903225806
905,0.0967741935483871
906,0.06451612903225806
907,0.06451612903225806
908,0.12903225806451613
909,0.1935483870967742
910,0.06451612903225806
911,0.12903225806451613
912,0.0
913,0.06451612903225806
914,0.12903225806451613
915,0.06451612903225806
916,0.06451612903225806
917,0.12903225806451613
918,0.0
919,0.03225806451612903
920,0.16129032258064516
921,0.03225806451612903
922,0.03225806451612903
923,0.0
924,0.0967741935483871
925,0.03225806451612903
926,0.0967741935483871
927,0.3548387096774194
928,0.03225806451612903
929,0.06451612903225806
930,0.03225806451612903
931,0.06451612903225806
932,0.0
933,0.0967741935483871
934,0.22580645161290322
935,0.06451612903225806
936,0.06451612903225806
937,0.06451612903225806
938,0.06451612903225806
939,0.0967741935483871
940,0.06451612903225806
941,0.06451612903225806
942,0.06451612903225806
943,0.0967741935483871
944,0.03225806451612903
945,0.0
946,0.0
947,0.1935483870967742
948,0.22580645161290322
949,0.0967741935483871
950,0.06451612903225806
951,0.12903225806451613
952,0.03225806451612903
953,0.03225806451612903
954,0.1935483870967742
955,0.03225806451612903
956,0.0
957,0.06451612903225806
958,0.06451612903225806
959,0.06451612903225806
960,0.03225806451612903
961,0.06451612903225806
962,0.0
963,0.03225806451612903
964,0.0
965,0.06451612903225806
966,0.03225806451612903
967,0.0
968,0.16129032258064516
969,0.06451612903225806
970,0.03225806451612903
971,0.03225806451612903
972,0.0967741935483871
973,0.0
974,0.0967741935483871
975,0.03225806451612903
976,0.0967741935483871
977,0.16129032258064516
978,0.0
979,0.06451612903225806
980,0.0
981,0.0967741935483871
982,0.06451612903225806
983,0.0967741935483871
984,0.03225806451612903
985,0.03225806451612903
986,0.12903225806451613
987,0.0
988,0.12903225806451613
989,0.03225806451612903
990,0.0967741935483871
991,0.03225806451612903
992,0.0967741935483871
993,0.0
994,0.03225806451612903
995,0.06451612903225806
996,0.06451612903225806
997,0.06451612903225806
998,0.0
999,0.03225806451612903
1000,0.03225806451612903
1001,0.0
1002,0.06451612903225806
1003,0.03225806451612903
1004,0.03225806451612903
1005,0.06451612903225806
1006,0.0
1007,0.06451612903225806
1008,0.0967741935483871
1009,0.0967741935483871
1010,0.0
1011,0.12903225806451613
1012,0.0
1013,0.0
1014,0.03225806451612903
1015,0.0
1016,0.06451612903225806
1017,0.0967741935483871
1018,0.06451612903225806
1019,0.03225806451612903
1020,0.0
1021,0.0
1022,0.12903225806451613
1023,0.0967741935483871
1024,0.06451612903225806
1025,0.03225806451612903
1026,0.29032258064516125
1027,0.0
1028,0.03225806451612903
1029,0.06451612903225806
1030,0.06451612903225806
1031,0.16129032258064516
1032,0.29032258064516125
1033,0.0967741935483871
1034,0.12903225806451613
1035,0.03225806451612903
1036,0.12903225806451613
1037,0.0
1038,0.03225806451612903
1039,0.0
1040,0.0
1041,0.16129032258064516
1042,0.0967741935483871
1043,0.16129032258064516
1044,0.06451612903225806
1045,0.12903225806451613
1046,0.1935483870967742
1047,0.06451612903225806
1048,0.16129032258064516
1049,0.0
1050,0.1935483870967742
1051,0.1935483870967742
1052,0.1935483870967742
1053,0.06451612903225806
1054,0.0
1055,0.0967741935483871
1056,0.0967741935483871
1057,0.03225806451612903
1058,0.12903225806451613
1059,0.16129032258064516
1060,0.0967741935483871
1061,0.03225806451612903
1062,0.06451612903225806
1063,0.0967741935483871
1064,0.0967741935483871
1065,0.06451612903225806
1066,0.16129032258064516
1067,0.03225806451612903
1068,0.0967741935483871
1069,0.16129032258064516
1070,0.06451612903225806
1071,0.03225806451612903
1072,0.0
1073,0.03225806451612903
1074,0.0967741935483871
1075,0.06451612903225806
1076,0.16129032258064516
1077,0.16129032258064516
1078,0.03225806451612903
1079,0.0967741935483871
1080,0.03225806451612903
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0967741935483871
1086,0.12903225806451613
1087,0.06451612903225806
1088,0.0
1089,0.0967741935483871
1090,0.12903225806451613
1091,0.03225806451612903
1092,0.06451612903225806
1093,0.03225806451612903
1094,0.12903225806451613
1095,0.0967741935483871
1096,0.03225806451612903
1097,0.0
1098,0.12903225806451613
1099,0.06451612903225806
1100,0.0
1101,0.03225806451612903
1102,0.03225806451612903
1103,0.0967741935483871
1104,0.0
1105,0.0
1106,0.03225806451612903
1107,0.0967741935483871
1108,0.0
1109,0.06451612903225806
1110,0.0967741935483871
1111,0.0967741935483871
1112,0.0967741935483871
1113,0.0
1114,0.03225806451612903
1115,0.12903225806451613
1116,0.0967741935483871
1117,0.29032258064516125
1118,0.06451612903225806
1119,0.03225806451612903
1120,0.0967741935483871
1121,0.03225806451612903
1122,0.03225806451612903
1123,0.03225806451612903
1124,0.03225806451612903
1125,0.03225806451612903
1126,0.0
1127,0.03225806451612903
1128,0.0967741935483871
1129,0.03225806451612903
1130,0.12903225806451613
1131,0.0
1132,0.12903225806451613
1133,0.12903225806451613
1134,0.0
1135,0.16129032258064516
1136,0.06451612903225806
1137,0.03225806451612903
1138,0.0
1139,0.03225806451612903
1140,0.0967741935483871
1141,0.03225806451612903
1142,0.03225806451612903
1143,0.06451612903225806
1144,0.06451612903225806
1145,0.12903225806451613
1146,0.06451612903225806
1147,0.06451612903225806
1148,0.0
1149,0.03225806451612903
1150,0.03225806451612903
1151,0.16129032258064516
1152,0.03225806451612903
1153,0.06451612903225806
1154,0.03225806451612903
1155,0.0
1156,0.12903225806451613
1157,0.03225806451612903
1158,0.4193548387096774
1159,0.0967741935483871
1160,0.06451612903225806
1161,0.0
1162,0.06451612903225806
1163,0.03225806451612903
1164,0.0
1165,0.06451612903225806
1166,0.06451612903225806
1167,0.0967741935483871
1168,0.0
1169,0.06451612903225806
1170,0.0967741935483871
1171,0.16129032258064516
1172,0.3225806451612903
1173,0.06451612903225806
1174,0.06451612903225806
1175,0.0
1176,0.16129032258064516
1177,0.06451612903225806
1178,0.03225806451612903
1179,0.0
1180,0.03225806451612903
1181,0.06451612903225806
1182,0.0
1183,0.0967741935483871
1184,0.06451612903225806
1185,0.06451612903225806
1186,0.03225806451612903
1187,0.06451612903225806
1188,0.06451612903225806
1189,0.03225806451612903
1190,0.0
1191,0.03225806451612903
1192,0.03225806451612903
1193,0.06451612903225806
1194,0.16129032258064516
1195,0.0967741935483871
1196,0.03225806451612903
1197,0.06451612903225806
1198,0.0967741935483871
1199,0.06451612903225806
1200,0.03225806451612903
1201,0.03225806451612903
1202,0.03225806451612903
1203,0.1935483870967742
1204,0.0967741935483871
1205,0.12903225806451613
1206,0.25806451612903225
1207,0.03225806451612903
1208,0.22580645161290322
1209,0.25806451612903225
1210,0.1935483870967742
1211,0.12903225806451613
1212,0.1935483870967742
1213,0.25806451612903225
1214,0.25806451612903225
1215,0.22580645161290322
1216,0.1935483870967742
1217,0.03225806451612903
1218,0.25806451612903225
1219,0.12903225806451613
1220,0.12903225806451613
1221,0.06451612903225806
1222,0.12903225806451613
1223,0.03225806451612903
1224,0.0
1225,0.16129032258064516
1226,0.16129032258064516
1227,0.12903225806451613
1228,0.12903225806451613
1229,0.0967741935483871
1230,0.1935483870967742
1231,0.0967741935483871
1232,0.06451612903225806
1233,0.3870967741935484
1234,0.12903225806451613
1235,0.16129032258064516
1236,0.0967741935483871
1237,0.0967741935483871
1238,0.03225806451612903
1239,0.06451612903225806
1240,0.03225806451612903
1241,0.0
1242,0.0967741935483871
1243,0.06451612903225806
1244,0.1935483870967742
1245,0.06451612903225806
1246,0.0967741935483871
1247,0.25806451612903225
1248,0.06451612903225806
1249,0.1935483870967742
1250,0.12903225806451613
1251,1.0
1252,0.22580645161290322
1253,0.12903225806451613
1254,0.16129032258064516
1255,0.25806451612903225
1256,0.3548387096774194
1257,0.0967741935483871
1258,0.16129032258064516
1259,0.06451612903225806
1260,0.06451612903225806
1261,0.12903225806451613
1262,0.22580645161290322
1263,0.1935483870967742
1264,0.12903225806451613
1265,0.06451612903225806
1266,0.0
1267,0.12903225806451613
1268,0.06451612903225806
1269,0.0967741935483871
1270,0.03225806451612903
1271,0.0
1272,0.16129032258064516
1273,0.12903225806451613
1274,0.0
1275,0.06451612903225806
1276,0.03225806451612903
1277,0.06451612903225806
1278,0.0967741935483871
1279,0.0967741935483871
1280,0.03225806451612903
1281,0.12903225806451613
1282,0.0967741935483871
1283,0.12903225806451613
1284,0.03225806451612903
1285,0.0
1286,0.16129032258064516
1287,0.06451612903225806
1288,0.16129032258064516
1289,0.06451612903225806
1290,0.12903225806451613
1291,0.06451612903225806
1292,0.16129032258064516
1293,0.0967741935483871
1294,0.0967741935483871
1295,0.1935483870967742
1296,0.29032258064516125
1297,0.0967741935483871
1298,0.06451612903225806
1299,0.06451612903225806
1300,0.06451612903225806
1301,0.0967741935483871
1302,0.0
1303,0.12903225806451613
1304,0.12903225806451613
1305,0.16129032258064516
1306,0.03225806451612903
1307,0.0967741935483871
1308,0.0967741935483871
1309,0.12903225806451613
1310,0.16129032258064516
1311,0.0967741935483871
1312,0.0967741935483871
1313,0.0967741935483871
1314,0.12903225806451613
1315,0.06451612903225806
1316,0.03225806451612903
1317,0.0967741935483871
1318,0.06451612903225806
1319,0.16129032258064516
1320,0.12903225806451613
1321,0.16129032258064516
1322,0.0967741935483871
1323,0.16129032258064516
1324,0.25806451612903225
1325,0.03225806451612903
1326,0.0
1327,0.03225806451612903
1328,0.3225806451612903
1329,0.0967741935483871
1330,0.0967741935483871
1331,0.03225806451612903
1332,0.0967741935483871
1333,0.0967741935483871
1334,0.03225806451612903
1335,0.06451612903225806
1336,0.0
1337,0.0967741935483871
1338,0.0967741935483871
1339,0.03225806451612903
1340,0.12903225806451613
1341,0.06451612903225806
1342,0.0967741935483871
1343,0.06451612903225806
1344,0.16129032258064516
1345,0.3548387096774194
1346,0.3548387096774194
1347,0.16129032258064516
1348,0.3548387096774194
1349,0.16129032258064516
1350,0.03225806451612903
1351,0.06451612903225806
1352,0.12903225806451613
1353,0.03225806451612903
1354,0.03225806451612903
1355,0.12903225806451613
1356,0.0967741935483871
1357,0.06451612903225806
1358,0.16129032258064516
1359,0.06451612903225806
1360,0.03225806451612903
1361,0.03225806451612903
1362,0.03225806451612903
1363,0.03225806451612903
1364,0.0967741935483871
1365,0.03225806451612903
1366,0.03225806451612903
1367,0.12903225806451613
1368,0.12903225806451613
1369,0.06451612903225806
1370,0.06451612903225806
1371,0.06451612903225806
1372,0.0967741935483871
1373,0.0967741935483871
1374,0.12903225806451613
1375,0.06451612903225806
1376,0.06451612903225806
1377,0.0967741935483871
1378,0.16129032258064516
1379,0.0
1380,0.06451612903225806
1381,0.0967741935483871
1382,0.06451612903225806
1383,0.03225806451612903
